id,name,slug,body_part,equipment,image_path,gif_path,instructions
b240bbff-23c1-4fe2-904a-36ecfcd4e80b,Seated Close-Grip Concentration Barbell Curl,Seated_Close-Grip_Concentration_Barbell_Curl,biceps,barbell,Seated_Close-Grip_Concentration_Barbell_Curl/0.jpg,Seated_Close-Grip_Concentration_Barbell_Curl/0.jpg,"Sit down on a flat bench with a barbell or E-Z Bar in front of you in between your legs. Your legs should be spread with the knees bent and the feet on the floor.
Use your arms to pick the barbell up and place the back of your upper arms on top of your inner thighs (around three and a half inches away from the front of the knee). A supinated grip closer than shoulder width is needed to perform this exercise. Tip: Your arm should be extended at arms length and the barbell should be above the floor. This will be your starting position.
While holding the upper arms stationary, curl the weights forward while contracting the biceps as you breathe out. Only the forearms should move. Continue the movement until your biceps are fully contracted and the dumbbells are at shoulder level. Hold the contracted position for a second as you squeeze the biceps.
Slowly begin to bring the barbell back to starting position as your breathe in. Tip: Avoid swinging motions at any time.
Repeat for the recommended amount of repetitions."
b378d27b-4702-45a0-b48c-09f03540d985,Hamstring Stretch,Hamstring_Stretch,hamstrings,,Hamstring_Stretch/0.jpg,Hamstring_Stretch/0.jpg,"Lie on your back with one leg extended above you, with the hip at ninety degrees. Keep the other leg flat on the floor.
Loop a belt, band, or rope over the ball of your foot. This will be your starting position.
Pull on the belt to create tension in the calves and hamstrings. Hold this stretch for 10-30 seconds, and repeat with the other leg."
b3e24d2c-01fb-421e-aa7b-c446487e5d68,Foot-SMR,Foot-SMR,calves,other,Foot-SMR/0.jpg,Foot-SMR/0.jpg,"This exercise stretches the fascia of the muscles in the feet. Start off seated with your shoes removed. Using a foot roller or a similar object, such as a small section of pvc pipe, place your foot against the roller across the arch of your foot. This will be your starting position.
Press down firmly, rolling across the arch of your foot. Hold for 10-30 seconds, and then switch feet."
b40f4532-a22a-43ba-a4ef-7e679b74582c,Isometric Neck Exercise - Front And Back,Isometric_Neck_Exercise_-_Front_And_Back,neck,body only,Isometric_Neck_Exercise_-_Front_And_Back/0.jpg,Isometric_Neck_Exercise_-_Front_And_Back/0.jpg,"With your head and neck in a neutral position (normal position with head erect facing forward), place both of your hands on the front side of your head.
Now gently push forward as you contract the neck muscles but resisting any movement of your head. Start with slow tension and increase slowly. Keep breathing normally as you execute this contraction.
Hold for the recommended number of seconds.
Now release the tension slowly.
Rest for the recommended amount of time and repeat with your hands placed on the back side of your head."
b41a8429-d090-416e-a50b-2945032de25d,Kettlebell Pistol Squat,Kettlebell_Pistol_Squat,quadriceps,kettlebells,Kettlebell_Pistol_Squat/0.jpg,Kettlebell_Pistol_Squat/0.jpg,"Pick up a kettlebell with two hands and hold it by the horns. Hold one leg off of the floor and squat down on the other.
Squat down by flexing the knee and sitting back with the hips, holding the kettlebell up in front of you.
Hold the bottom position for a second and then reverse the motion, driving through the heel and keeping your head and chest up.
Lower yourself again and repeat."
b41c902f-c02e-4a6a-8299-2f8cab3e7c8b,Bent Over Dumbbell Rear Delt Raise With Head On Bench,Bent_Over_Dumbbell_Rear_Delt_Raise_With_Head_On_Bench,shoulders,dumbbell,Bent_Over_Dumbbell_Rear_Delt_Raise_With_Head_On_Bench/0.jpg,Bent_Over_Dumbbell_Rear_Delt_Raise_With_Head_On_Bench/0.jpg,"Stand up straight while holding a dumbbell in each hand and with an incline bench in front of you.
While keeping your back straight and maintaining the natural arch of your back, lean forward until your forehead touches the bench in front of you. Let the arms hang in front of you perpendicular to the ground. The palms of your hands should be facing each other and your torso should be parallel to the floor. This will be your starting position.
Keeping your torso forward and stationary, and the arms straight with a slight bend at the elbows, lift the dumbbells straight to the side until both arms are parallel to the floor. Exhale as you lift the weights. Caution: avoid swinging the torso or bringing the arms back as opposed to the side.
After a one second contraction at the top, slowly lower the dumbbells back to the starting position.
Repeat the recommended amount of repetitions."
b45eb21b-f47e-475e-8144-c3f3d46ecbb5,Wrist Roller,Wrist_Roller,forearms,other,Wrist_Roller/0.jpg,Wrist_Roller/0.jpg,"To begin, stand straight up grabbing a wrist roller using a pronated grip (palms facing down). Your feet should be shoulder width apart.
Slowly lift both arms until they are fully extended and parallel to the floor in front of you. Note: Make sure the rope is not wrapped around the roller. Your entire body should be stationary except for the forearms. This is the starting position.
Rotate one wrist at a time in an upward motion to bring the weight up to the bar by rolling the rope around the roller.
Once the weight has reached the bar, slowly begin to lower the weight back down by rotating the wrist in a downward motion until the weight reaches the starting position.
Repeat for the prescribed amount of repetitions in your program."
b46e8c4a-bf6f-4194-bdec-8d9b20234111,Physioball Hip Bridge,Physioball_Hip_Bridge,glutes,exercise ball,Physioball_Hip_Bridge/0.jpg,Physioball_Hip_Bridge/0.jpg,"Lay on a ball so that your upper back is on the ball with your hips unsupported. Both feet should be flat on the floor, hip width apart or wider. This will be your starting position.
Begin by extending the hips using your glutes and hamstrings, raising your hips upward as you bridge.
Pause at the top of the motion and return to the starting position."
b47fbed9-a0fc-49f4-b727-613323d3780b,Decline Push-Up,Decline_Push-Up,chest,,Decline_Push-Up/0.jpg,Decline_Push-Up/0.jpg,"Lie on the floor face down and place your hands about 36 inches apart while holding your torso up at arms length. Move your feet up to a box or bench. This will be your starting position.
Next, lower yourself downward until your chest almost touches the floor as you inhale.
Now breathe out and press your upper body back up to the starting position while squeezing your chest.
After a brief pause at the top contracted position, you can begin to lower yourself downward again for as many repetitions as needed."
b490c5bf-a00f-4768-901d-160d028889dd,Rickshaw Carry,Rickshaw_Carry,forearms,other,Rickshaw_Carry/0.jpg,Rickshaw_Carry/0.jpg,"Position the frame at the starting point, and load with the appropriate weight. Standing in the center of the frame, begin by gripping the handles and driving through your heels to lift the frame. Ensure your chest and head are up and your back is straight.
Immediately begin walking briskly with quick, controlled steps. Keep your chest up and head forward, and make sure you continue breathing. Bring the frame to the ground after you have reached the end point."
b4c2c4aa-4786-4fae-a68e-dbccc53957ae,Reverse Barbell Curl,Reverse_Barbell_Curl,biceps,barbell,Reverse_Barbell_Curl/0.jpg,Reverse_Barbell_Curl/0.jpg,"Stand up with your torso upright while holding a barbell at shoulder width with the elbows close to the torso. The palm of your hands should be facing down (pronated grip). This will be your starting position.
While holding the upper arms stationary, curl the weights while contracting the biceps as you breathe out. Only the forearms should move. Continue the movement until your biceps are fully contracted and the bar is at shoulder level. Hold the contracted position for a second as you squeeze the muscle.
Slowly begin to bring the bar back to starting position as your breathe in.
Repeat for the recommended amount of repetitions."
b4f0f8e0-3806-48a0-974e-f35b66bd8c87,Clean Pull,Clean_Pull,quadriceps,barbell,Clean_Pull/0.jpg,Clean_Pull/0.jpg,"With a barbell on the floor close to the shins, take an overhand or hook grip just outside the legs. Lower your hips with the weight focused on the heels, back straight, head facing forward, chest up, with your shoulders just in front of the bar. This will be your starting position.
Begin the first pull by driving through the heels, extending your knees. Your back angle should stay the same, and your arms should remain straight and elbows out. Move the weight with control as you continue to above the knees.
Next comes the second pull, the main source of acceleration for the clean. As the bar approaches the mid-thigh position, begin extending through the hips. In a jumping motion, accelerate by extending the hips, knees, and ankles, using speed to move the bar upward. There should be no need to actively pull through the arms to accelerate the weight; at the end of the second pull, the body should be fully extended, leaning slightly back, with the arms still extended. Full extension should be violent and abrupt, and ensure that you do not prolong the extension for longer than necessary."
b501e60e-35a4-4078-aac3-806da1bdde0d,Decline Smith Press,Decline_Smith_Press,chest,machine,Decline_Smith_Press/0.jpg,Decline_Smith_Press/0.jpg,"Place a decline bench underneath the Smith machine. Now place the barbell at a height that you can reach when lying down and your arms are almost fully extended. Using a pronated grip that is wider than shoulder width, unlock the bar from the rack and hold it straight over you with your arms extended. This will be your starting position.
As you inhale, lower the bar under control by allowing the elbows to flex, lightly contacting the torso.
After a brief pause, bring the bar back to the starting position by extending the elbows, exhaling as you do so.
Repeat the movement for the prescribed amount of repetitions.
When the set is complete, lock the bar back in the rack."
